Unnamed: 0,Car Name,Price,Depreciation,Reg Date,Mileage,Road Tax,Dereg Value,Engine Cap,Curb Weight,Manufactured,Transmission,OMV,ARF,Power,No. of Owners,COE,Car Make,Car Model Name,COE End Date (raw),COE End Date,Price_num,Depreciation_num,Mileage_num,Road Tax_num,OMV_num,ARF_num,Engine Cap_num,Power_num,No. of Owners_num,COE_num,Cluster
4474,Mitsubishi Lancer EX 1.5A GLS (COE till 04/2024),N.A,N.A,,N.A.,$821 /yr,N.A.,"1,499 cc","1,313 kg",2009.0,Auto,"$19,788 ","$19,788 ",80.0 kW (107 bhp),4,"$13,088 ",Mitsubishi,Lancer EX 1.5A GLS,,2024-04-01,,,,821.0,19788.0,19788.0,1499,80.0107,4.0,13088.0,
4475,Mitsubishi Lancer 1.6M (COE till 05/2024),N.A,N.A,,N.A.,$881 /yr,N.A.,"1,584 cc","1,162 kg",2009.0,Manual,"$11,669 ","$11,669 ",79.0 kW (105 bhp),6,"$13,943 ",Mitsubishi,Lancer 1.6M,,2024-05-01,,,,881.0,11669.0,11669.0,1584,79.0105,6.0,13943.0,
4476,Toyota Corolla Altis 1.6A Standard,N.A,N.A,,N.A.,$742 /yr,N.A.,"1,598 cc","1,230 kg",2018.0,Auto,"$19,741 ","$19,741 ",96.0 kW (128 bhp),1,"$31,997 ",Toyota,Corolla Altis 1.6A Standard,,,,,,742.0,19741.0,19741.0,1598,96.0128,1.0,31997.0,
4477,Honda Civic 2.0A (COE till 02/2023),N.A,N.A,,N.A.,"$1,573 /yr",N.A.,"1,998 cc","1,312 kg",2007.0,Auto,"$22,352 ","$24,588 ",114.0 kW (152 bhp),3,"$25,289 ",Honda,Civic 2.0A,,2023-02-01,,,,1573.0,22352.0,24588.0,1998,114.0152,3.0,25289.0,
4478,Toyota Vios 1.5A E Sports (COE till 09/2025),N.A,N.A,,N.A.,$752 /yr,N.A.,"1,497 cc","1,095 kg",2010.0,Auto,"$12,306 ","$12,306 ",80.0 kW (107 bhp),1,"$16,570 ",Toyota,Vios 1.5A E Sports,,2025-09-01,,,,752.0,12306.0,12306.0,1497,80.0107,1.0,16570.0,
4479,Toyota Corolla Altis 1.6A Elegance,N.A,N.A,,N.A.,$742 /yr,N.A.,"1,598 cc","1,205 kg",2015.0,Auto,"$19,589 ","$19,589 ",90.0 kW (120 bhp),2,"$53,334 ",Toyota,Corolla Altis 1.6A Elegance,,,,,,742.0,19589.0,19589.0,1598,90.012,2.0,53334.0,
4480,Honda Civic 1.5A VTEC Turbo Sunroof,N.A,N.A,,N.A.,$684 /yr,N.A.,"1,498 cc","1,324 kg",2017.0,Auto,"$25,382 ","$27,535 ",127.0 kW (170 bhp),1,"$39,000 ",Honda,Civic 1.5A VTEC Turbo Sunroof,,,,,,684.0,25382.0,27535.0,1498,127.017,1.0,39000.0,
4481,Kia Cerato Forte 1.6A SX (New 5-yr COE),N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,251 kg",2010.0,Auto,"$12,951 ","$12,951 ",92.7 kW (124 bhp),1,N.A.,Kia,Cerato Forte 1.6A SX,,,,,,738.0,12951.0,12951.0,1591,92.7124,1.0,,
4482,Hyundai Elantra 1.6A GLS (OPC),N.A,N.A,,N.A.,$238 /yr,N.A.,"1,591 cc","1,345 kg",2016.0,Auto,"$13,881 ","$13,881 ",93.8 kW (125 bhp),1,"$31,401 ",Hyundai,Elantra 1.6A GLS (OPC),,,,,,238.0,13881.0,13881.0,1591,93.8125,1.0,31401.0,
4483,Kia Cerato Forte 1.6A EX (COE till 04/2024),N.A,N.A,,N.A.,$886 /yr,N.A.,"1,591 cc","1,251 kg",2008.0,Auto,"$14,495 ","$1,955 ",92.7 kW (124 bhp),3,"$13,088 ",Kia,Cerato Forte 1.6A EX,,2024-04-01,,,,886.0,14495.0,1955.0,1591,92.7124,3.0,13088.0,
4484,Toyota Corolla Altis 1.6A Elegance,N.A,N.A,,N.A.,$742 /yr,N.A.,"1,598 cc","1,205 kg",2014.0,Auto,"$18,544 ","$13,544 ",90.0 kW (120 bhp),1,"$72,369 ",Toyota,Corolla Altis 1.6A Elegance,,,,,,742.0,18544.0,13544.0,1598,90.012,1.0,72369.0,
4485,Honda Civic 1.5A VTEC Turbo Sunroof,N.A,N.A,,N.A.,$684 /yr,N.A.,"1,498 cc","1,324 kg",2018.0,Auto,"$26,476 ","$29,067 ",127.0 kW (170 bhp),1,"$36,000 ",Honda,Civic 1.5A VTEC Turbo Sunroof,,,,,,684.0,26476.0,29067.0,1498,127.017,1.0,36000.0,
4486,Hyundai Elantra 1.6A GLS,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,345 kg",2016.0,Auto,"$11,728 ","$11,728 ",93.8 kW (125 bhp),2,"$47,020 ",Hyundai,Elantra 1.6A GLS,,,,,,738.0,11728.0,11728.0,1591,93.8125,2.0,47020.0,
4487,Toyota Corolla Altis 1.6A (COE till 05/2029),N.A,N.A,,N.A.,$890 /yr,N.A.,"1,598 cc","1,195 kg",2009.0,Auto,"$17,853 ","$17,853 ",80.0 kW (107 bhp),2,"$27,886 ",Toyota,Corolla Altis 1.6A,,2029-05-01,,,,890.0,17853.0,17853.0,1598,80.0107,2.0,27886.0,
4488,Honda Civic 2.0A (COE till 04/2027),N.A,N.A,,N.A.,"$1,694 /yr",N.A.,"1,998 cc","1,312 kg",2007.0,Auto,"$21,597 ","$23,757 ",114.0 kW (152 bhp),2,"$52,008 ",Honda,Civic 2.0A,,2027-04-01,,,,1694.0,21597.0,23757.0,1998,114.0152,2.0,52008.0,
4489,Mazda 3 1.5A Sunroof,N.A,N.A,,N.A.,$682 /yr,N.A.,"1,496 cc","1,321 kg",2016.0,Auto,"$19,522 ","$14,522 ",88.0 kW (118 bhp),1,"$48,000 ",Mazda,3 1.5A Sunroof,,,,,,682.0,19522.0,14522.0,1496,88.0118,1.0,48000.0,
4490,Nissan Latio 1.5A (COE till 04/2024),N.A,N.A,,N.A.,$821 /yr,N.A.,"1,498 cc","1,110 kg",2008.0,Auto,"$18,792 ","$18,792 ",80.0 kW (107 bhp),2,"$13,088 ",Nissan,Latio 1.5A,,2024-04-01,,,,821.0,18792.0,18792.0,1498,80.0107,2.0,13088.0,
4491,Hyundai Elantra 1.6A GLS,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,345 kg",2018.0,Auto,"$10,942 ","$10,942 ",93.8 kW (125 bhp),2,"$31,997 ",Hyundai,Elantra 1.6A GLS,,,,,,738.0,10942.0,10942.0,1591,93.8125,2.0,31997.0,
4492,Honda Civic 1.6A VTi,"$84,800 ",,,"60,000 km (25.6k /yr)",$742 /yr,,"1,597 cc","1,249 kg",2018.0,Auto,"$19,890 ","$19,890 ",92.0 kW (123 bhp),1,"$28,000 ",Honda,Civic 1.6A VTi,,,84800.0,,6000025.6,742.0,19890.0,19890.0,1597,92.0123,1.0,28000.0,1.0
4493,Hyundai Avante 1.6A (COE till 03/2023),N.A,N.A,,N.A.,$959 /yr,N.A.,"1,591 cc","1,264 kg",2008.0,Auto,"$13,182 ","$11,782 ",89.7 kW (120 bhp),2,"$19,637 ",Hyundai,Avante 1.6A,,2023-03-01,,,,959.0,13182.0,11782.0,1591,89.712,2.0,19637.0,
4494,Honda Grace Hybrid 1.5A DX,"$98,800 ",,,8 km,$682 /yr,,"1,496 cc","1,170 kg",2018.0,Auto,"$19,985 ","$9,985 ",101.0 kW (135 bhp),1,"$36,001 ",Honda,Grace Hybrid 1.5A DX,,,98800.0,,8.0,682.0,19985.0,9985.0,1496,101.0135,1.0,36001.0,1.0
4495,Kia Cerato 1.6A SX Sunroof,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,287 kg",2019.0,Auto,"$18,734 ","$18,734 ",93.8 kW (125 bhp),1,"$29,159 ",Kia,Cerato 1.6A SX Sunroof,,,,,,738.0,18734.0,18734.0,1591,93.8125,1.0,29159.0,
4497,Kia Cerato K3 1.6A,"$61,000 ",,,N.A.,$738 /yr,,"1,591 cc","1,295 kg",2017.0,Auto,"$11,744 ","$11,744 ",95.3 kW (127 bhp),1,"$41,761 ",Kia,Cerato K3 1.6A,,,61000.0,,,738.0,11744.0,11744.0,1591,95.3127,1.0,41761.0,
4498,Mitsubishi Lancer EX 1.5A GLS (COE till 01/2023),N.A,N.A,,N.A.,$889 /yr,N.A.,"1,499 cc","1,313 kg",2008.0,Auto,"$20,238 ","$4,794 ",80.0 kW (107 bhp),3,"$21,485 ",Mitsubishi,Lancer EX 1.5A GLS,,2023-01-01,,,,889.0,20238.0,4794.0,1499,80.0107,3.0,21485.0,
4499,Toyota Vios 1.5A E Sports (COE till 04/2023),"$20,800 ","$9,410 /yr",,"165,000 km (12.9k /yr)",$889 /yr,,"1,497 cc","1,095 kg",2008.0,Auto,"$12,498 ","$12,498 ",80.0 kW (107 bhp),2,"$19,328 ",Toyota,Vios 1.5A E Sports,,2023-04-01,20800.0,9410.0,16500012.9,889.0,12498.0,12498.0,1497,80.0107,2.0,19328.0,2.0
4500,Mitsubishi Attrage 1.2A,N.A,N.A,,N.A.,$506 /yr,N.A.,"1,193 cc",940 kg,2018.0,Auto,"$13,522 ","$5,000 ",59.0 kW (79 bhp),1,"$42,339 ",Mitsubishi,Attrage 1.2A,,,,,,506.0,13522.0,5000.0,1193,59.079,1.0,42339.0,
4501,Chevrolet Cruze 1.6A (New 5-yr COE),N.A,N.A,,N.A.,$742 /yr,N.A.,"1,598 cc","1,388 kg",2010.0,Auto,"$12,691 ","$12,691 ",80.0 kW (107 bhp),2,N.A.,Chevrolet,Cruze 1.6A,,,,,,742.0,12691.0,12691.0,1598,80.0107,2.0,,
4502,Volkswagen Jetta Sport 1.4A TSI,N.A,N.A,,N.A.,$620 /yr,N.A.,"1,390 cc","1,417 kg",2012.0,Auto,"$25,696 ","$25,696 ",118.0 kW (158 bhp),2,"$58,001 ",Volkswagen,Jetta Sport 1.4A TSI,,,,,,620.0,25696.0,25696.0,1390,118.0158,2.0,58001.0,
4503,Honda City 1.5A V,N.A,N.A,,N.A.,$684 /yr,N.A.,"1,497 cc","1,078 kg",2017.0,Auto,"$16,340 ","$11,340 ",88.0 kW (118 bhp),1,"$36,001 ",Honda,City 1.5A V,,,,,,684.0,16340.0,11340.0,1497,88.0118,1.0,36001.0,
4504,Kia Cerato Forte 1.6A EX (COE till 01/2025),N.A,N.A,,N.A.,$812 /yr,N.A.,"1,591 cc","1,251 kg",2009.0,Auto,"$11,314 ","$11,314 ",92.7 kW (124 bhp),3,"$16,184 ",Kia,Cerato Forte 1.6A EX,,2025-01-01,,,,812.0,11314.0,11314.0,1591,92.7124,3.0,16184.0,
4505,Honda Civic 1.8M VTi-S (COE till 04/2024),N.A,N.A,,N.A.,"$1,174 /yr",N.A.,"1,799 cc","1,190 kg",2008.0,Manual,"$27,474 ","$20,266 ",103.0 kW (138 bhp),4,"$17,706 ",Honda,Civic 1.8M VTi-S,,2024-04-01,,,,1174.0,27474.0,20266.0,1799,103.0138,4.0,17706.0,
4506,Mitsubishi Lancer 1.6M GLX (COE till 05/2024),N.A,N.A,,N.A.,$881 /yr,N.A.,"1,584 cc","1,132 kg",2009.0,Manual,"$12,453 ","$12,453 ",79.0 kW (105 bhp),2,"$13,943 ",Mitsubishi,Lancer 1.6M GLX,,2024-05-01,,,,881.0,12453.0,12453.0,1584,79.0105,2.0,13943.0,
4508,Hyundai Avante 1.6A S (COE till 03/2024),N.A,N.A,,N.A.,$886 /yr,N.A.,"1,591 cc","1,264 kg",2009.0,Auto,"$12,045 ",$161 ,89.7 kW (120 bhp),2,"$12,763 ",Hyundai,Avante 1.6A S,,2024-03-01,,,,886.0,12045.0,161.0,1591,89.712,2.0,12763.0,
4509,Toyota Corolla Altis 1.6A (COE till 12/2025),"$38,800 ","$8,010 /yr",,"113,000 km (11.1k /yr)",$816 /yr,,"1,598 cc","1,195 kg",2010.0,Auto,"$16,446 ","$16,446 ",90.0 kW (120 bhp),2,"$18,652 ",Toyota,Corolla Altis 1.6A,,2025-12-01,38800.0,8010.0,11300011.1,816.0,16446.0,16446.0,1598,90.012,2.0,18652.0,2.0
4510,Honda Civic 1.6A VTi,N.A,N.A,,N.A.,$742 /yr,N.A.,"1,597 cc","1,249 kg",2017.0,Auto,"$20,403 ","$20,565 ",92.0 kW (123 bhp),1,"$46,489 ",Honda,Civic 1.6A VTi,,,,,,742.0,20403.0,20565.0,1597,92.0123,1.0,46489.0,
4511,Mitsubishi Lancer 1.6M GLX Sports (COE till 01/2029),N.A,N.A,,N.A.,$881 /yr,N.A.,"1,584 cc","1,162 kg",2008.0,Manual,"$12,837 ","$2,037 ",79.0 kW (105 bhp),2,"$26,047 ",Mitsubishi,Lancer 1.6M GLX Sports,,2029-01-01,,,,881.0,12837.0,2037.0,1584,79.0105,2.0,26047.0,
4512,Toyota Corolla Altis 1.6A Elegance,N.A,N.A,,N.A.,$742 /yr,N.A.,"1,598 cc","1,230 kg",2019.0,Auto,"$20,881 ","$21,234 ",96.0 kW (128 bhp),1,"$32,725 ",Toyota,Corolla Altis 1.6A Elegance,,,,,,742.0,20881.0,21234.0,1598,96.0128,1.0,32725.0,
4514,Toyota Vios 1.5A E (COE till 05/2023),N.A,N.A,,N.A.,$889 /yr,N.A.,"1,497 cc","1,095 kg",2008.0,Auto,"$11,834 ","$11,834 ",80.0 kW (107 bhp),4,"$19,096 ",Toyota,Vios 1.5A E,,2023-05-01,,,,889.0,11834.0,11834.0,1497,80.0107,4.0,19096.0,
4515,Volkswagen Jetta 1.4A TSI,"$41,800 ",,,"86,500 km (14.3k /yr)",$620 /yr,,"1,390 cc","1,417 kg",2014.0,Auto,"$19,152 ","$9,152 ",90.0 kW (120 bhp),2,"$65,001 ",Volkswagen,Jetta 1.4A TSI,,,41800.0,,8650014.3,620.0,19152.0,9152.0,1390,90.012,2.0,65001.0,0.0
4516,Kia Cerato Forte 1.6A EX (COE till 09/2024),N.A,N.A,,N.A.,$886 /yr,N.A.,"1,591 cc","1,251 kg",2009.0,Auto,"$11,217 ","$11,217 ",92.7 kW (124 bhp),More than 6,"$14,743 ",Kia,Cerato Forte 1.6A EX,,2024-09-01,,,,886.0,11217.0,11217.0,1591,92.7124,6.0,14743.0,
4517,Nissan Sylphy 1.6A,N.A,N.A,,N.A.,$742 /yr,N.A.,"1,598 cc","1,205 kg",2014.0,Auto,"$15,603 ","$10,603 ",85.0 kW (113 bhp),1,"$64,900 ",Nissan,Sylphy 1.6A,,,,,,742.0,15603.0,10603.0,1598,85.0113,1.0,64900.0,
4518,Volkswagen Jetta 1.4A TSI,N.A,N.A,,N.A.,$620 /yr,N.A.,"1,390 cc","1,417 kg",2011.0,Auto,"$21,184 ","$21,184 ",90.0 kW (120 bhp),3,"$50,289 ",Volkswagen,Jetta 1.4A TSI,,,,,,620.0,21184.0,21184.0,1390,90.012,3.0,50289.0,
4520,Honda Civic 1.8A VTi-S (COE till 06/2021),N.A,N.A,,N.A.,"$1,467 /yr",N.A.,"1,799 cc","1,219 kg",2006.0,Auto,"$21,537 ","$23,691 ",103.0 kW (138 bhp),3,"$24,240 ",Honda,Civic 1.8A VTi-S,,2021-06-01,,,,1467.0,21537.0,23691.0,1799,103.0138,3.0,24240.0,
4522,Toyota Vios 1.5A G (COE till 02/2024),N.A,N.A,,N.A.,$821 /yr,N.A.,"1,497 cc","1,110 kg",2009.0,Auto,"$13,472 ","$1,501 ",80.0 kW (107 bhp),1,"$12,864 ",Toyota,Vios 1.5A G,,2024-02-01,,,,821.0,13472.0,1501.0,1497,80.0107,1.0,12864.0,
4523,Kia Cerato Forte 1.6A SX (COE till 07/2024),N.A,N.A,,N.A.,$886 /yr,N.A.,"1,591 cc","1,251 kg",2009.0,Auto,"$14,124 ","$14,124 ",92.7 kW (124 bhp),3,"$15,256 ",Kia,Cerato Forte 1.6A SX,,2024-07-01,,,,886.0,14124.0,14124.0,1591,92.7124,3.0,15256.0,
4525,Mazda 3 1.6A SP (COE till 05/2023),N.A,N.A,,N.A.,$965 /yr,N.A.,"1,598 cc","1,235 kg",2008.0,Auto,"$15,289 ","$15,289 ",79.0 kW (105 bhp),3,"$19,096 ",Mazda,3 1.6A SP,,2023-05-01,,,,965.0,15289.0,15289.0,1598,79.0105,3.0,19096.0,
4526,Honda Grace Hybrid 1.5A LX,"$78,800 ",,,"40,000 km (18.6k /yr)",$682 /yr,,"1,496 cc","1,170 kg",2018.0,Auto,"$22,761 ","$13,866 ",101.0 kW (135 bhp),1,"$32,552 ",Honda,Grace Hybrid 1.5A LX,,,78800.0,,4000018.6,682.0,22761.0,13866.0,1496,101.0135,1.0,32552.0,1.0
4527,Kia Cerato K3 1.6A,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,295 kg",2017.0,Auto,"$12,950 ","$12,950 ",95.3 kW (127 bhp),1,"$42,801 ",Kia,Cerato K3 1.6A,,,,,,738.0,12950.0,12950.0,1591,95.3127,1.0,42801.0,
4528,Honda Civic 1.6A VTi,N.A,N.A,,N.A.,$742 /yr,N.A.,"1,597 cc","1,237 kg",2019.0,Auto,"$20,086 ","$20,121 ",92.0 kW (123 bhp),1,"$33,009 ",Honda,Civic 1.6A VTi,,,,,,742.0,20086.0,20121.0,1597,92.0123,1.0,33009.0,
4529,Mitsubishi Lancer 1.5A GLX (New 5-yr COE),N.A,N.A,,N.A.,$752 /yr,N.A.,"1,499 cc","1,313 kg",2010.0,Auto,"$16,837 ","$16,837 ",80.0 kW (107 bhp),2,N.A.,Mitsubishi,Lancer 1.5A GLX,,,,,,752.0,16837.0,16837.0,1499,80.0107,2.0,,
4531,Kia Cerato Forte 1.6A EX (New 5-yr COE),N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,251 kg",2010.0,Auto,"$10,511 ","$10,511 ",92.7 kW (124 bhp),2,N.A.,Kia,Cerato Forte 1.6A EX,,,,,,738.0,10511.0,10511.0,1591,92.7124,2.0,,
4532,Honda Civic 1.5A VTEC Turbo Sunroof,N.A,N.A,,N.A.,$684 /yr,N.A.,"1,498 cc","1,324 kg",2018.0,Auto,"$27,527 ","$30,538 ",127.0 kW (170 bhp),1,"$34,381 ",Honda,Civic 1.5A VTEC Turbo Sunroof,,,,,,684.0,27527.0,30538.0,1498,127.017,1.0,34381.0,
4534,Toyota Vios 1.5A E (COE till 07/2028),N.A,N.A,,N.A.,$889 /yr,N.A.,"1,497 cc","1,095 kg",2008.0,Auto,"$11,834 ","$9,530 ",80.0 kW (107 bhp),3,"$37,165 ",Toyota,Vios 1.5A E,,2028-07-01,,,,889.0,11834.0,9530.0,1497,80.0107,3.0,37165.0,
4535,Hyundai Elantra 1.6A Elite,N.A,N.A,,N.A.,$738 /yr,N.A.,"1,591 cc","1,267 kg",2012.0,Auto,"$13,951 ","$8,951 ",95.6 kW (128 bhp),1,"$61,029 ",Hyundai,Elantra 1.6A Elite,,,,,,738.0,13951.0,8951.0,1591,95.6128,1.0,61029.0,
